# x y r lon
0.955716 0.048539 0.956947 0.050744
0.955732 0.048602 0.956967 0.050809
0.955748 0.048665 0.956986 0.050874
0.955764 0.048728 0.957006 0.050940
0.955780 0.048791 0.957025 0.051005
0.955797 0.048855 0.957044 0.051069
0.955813 0.048918 0.957064 0.051134
0.955829 0.048981 0.957083 0.051199
0.955845 0.049044 0.957103 0.051264
0.955862 0.049107 0.957122 0.051329
0.955878 0.049170 0.957142 0.051394
0.955894 0.049233 0.957161 0.051459
0.955911 0.049295 0.957181 0.051523
0.955927 0.049358 0.957200 0.051588
0.955943 0.049421 0.957220 0.051653
0.955960 0.049484 0.957240 0.051718
0.955976 0.049547 0.957259 0.051782
0.955993 0.049610 0.957279 0.051847
0.956009 0.049672 0.957299 0.051911
0.956026 0.049735 0.957319 0.051976
0.956042 0.049798 0.957338 0.052040
0.956059 0.049860 0.957358 0.052105
0.956076 0.049923 0.957378 0.052169
0.956092 0.049986 0.957398 0.052234
0.956109 0.050048 0.957418 0.052298
0.956125 0.050111 0.957438 0.052362
0.956142 0.050173 0.957458 0.052427
0.956159 0.050236 0.957478 0.052491
0.956175 0.050298 0.957497 0.052555
0.956192 0.050361 0.957517 0.052619
0.956209 0.050423 0.957537 0.052684
0.956226 0.050486 0.957558 0.052748
0.956243 0.050548 0.957578 0.052812
0.956259 0.050610 0.957598 0.052876
0.956276 0.050672 0.957618 0.052940
0.956293 0.050735 0.957638 0.053004
0.956310 0.050797 0.957658 0.053068
0.956327 0.050859 0.957678 0.053132
0.956344 0.050921 0.957698 0.053196
0.956361 0.050984 0.957719 0.053260
0.956378 0.051046 0.957739 0.053323
0.956395 0.051108 0.957759 0.053387
0.956412 0.051170 0.957779 0.053451
0.956429 0.051232 0.957800 0.053515
0.956446 0.051294 0.957820 0.053578
0.956463 0.051356 0.957841 0.053642
0.956480 0.051418 0.957861 0.053706
0.956497 0.051480 0.957881 0.053769
0.956514 0.051542 0.957902 0.053833
0.956531 0.051604 0.957922 0.053896
0.956548 0.051665 0.957943 0.053960
0.956566 0.051727 0.957963 0.054023
0.956583 0.051789 0.957984 0.054087
0.956600 0.051851 0.958004 0.054150
0.956617 0.051913 0.958025 0.054214
0.956635 0.051974 0.958046 0.054277
0.956652 0.052036 0.958066 0.054340
0.956669 0.052098 0.958087 0.054404
0.956687 0.052159 0.958107 0.054467
0.956704 0.052221 0.958128 0.054530
0.956721 0.052282 0.958149 0.054593
0.956739 0.052344 0.958170 0.054656
0.956756 0.052405 0.958190 0.054719
0.956774 0.052467 0.958211 0.054782
0.956791 0.052528 0.958232 0.054845
0.956809 0.052590 0.958253 0.054908
0.956826 0.052651 0.958274 0.054971
0.956844 0.052712 0.958295 0.055034
0.956861 0.052774 0.958316 0.055097
0.956879 0.052835 0.958336 0.055160
0.956896 0.052896 0.958357 0.055223
0.956914 0.052958 0.958378 0.055286
0.956932 0.053019 0.958399 0.055348
0.956949 0.053080 0.958420 0.055411
0.956967 0.053141 0.958441 0.055474
0.956985 0.053202 0.958463 0.055537
0.957003 0.053263 0.958484 0.055599
0.957020 0.053324 0.958505 0.055662
0.957038 0.053385 0.958526 0.055724
0.957056 0.053447 0.958547 0.055787
0.957074 0.053507 0.958568 0.055849
0.957092 0.053568 0.958589 0.055912
0.957109 0.053629 0.958611 0.055974
0.957127 0.053690 0.958632 0.056036
0.957145 0.053751 0.958653 0.056099
0.957163 0.053812 0.958675 0.056161
0.957181 0.053873 0.958696 0.056223
0.957199 0.053933 0.958717 0.056286
0.957217 0.053994 0.958739 0.056348
0.957235 0.054055 0.958760 0.056410
0.957253 0.054116 0.958781 0.056472
0.957271 0.054176 0.958803 0.056534
0.957289 0.054237 0.958824 0.056596
0.957307 0.054297 0.958846 0.056658
0.957325 0.054358 0.958867 0.056720
0.957343 0.054419 0.958889 0.056782
0.957362 0.054479 0.958910 0.056844
0.957380 0.054540 0.958932 0.056906
0.957398 0.054600 0.958954 0.056968
0.957416 0.054660 0.958975 0.057030
0.957434 0.054721 0.958997 0.057091
0.957453 0.054781 0.959018 0.057153
0.957471 0.054841 0.959040 0.057215
0.957489 0.054902 0.959062 0.057277
0.957508 0.054962 0.959084 0.057338
0.957526 0.055022 0.959105 0.057400
0.957544 0.055082 0.959127 0.057461
0.957563 0.055143 0.959149 0.057523
0.957581 0.055203 0.959171 0.057584
0.957599 0.055263 0.959193 0.057646
0.957618 0.055323 0.959215 0.057707
0.957636 0.055383 0.959236 0.057769
0.957655 0.055443 0.959258 0.057830
0.957673 0.055503 0.959280 0.057891
0.957692 0.055563 0.959302 0.057953
0.957710 0.055623 0.959324 0.058014
0.957729 0.055683 0.959346 0.058075
0.957748 0.055743 0.959368 0.058136
0.957766 0.055802 0.959390 0.058197
0.957785 0.055862 0.959412 0.058258
0.957803 0.055922 0.959435 0.058319
0.957822 0.055982 0.959457 0.058381
0.957841 0.056041 0.959479 0.058441
0.957859 0.056101 0.959501 0.058502
0.957878 0.056161 0.959523 0.058563
0.957897 0.056220 0.959545 0.058624
0.957916 0.056280 0.959568 0.058685
0.957935 0.056340 0.959590 0.058746
0.957953 0.056399 0.959612 0.058807
0.957972 0.056459 0.959634 0.058867
0.957991 0.056518 0.959657 0.058928
0.958010 0.056577 0.959679 0.058989
0.958029 0.056637 0.959701 0.059049
0.958048 0.056696 0.959724 0.059110
0.958067 0.056756 0.959746 0.059171
0.958086 0.056815 0.959769 0.059231
0.958105 0.056874 0.959791 0.059292
0.958124 0.056933 0.959814 0.059352
0.958143 0.056993 0.959836 0.059412
0.958162 0.057052 0.959859 0.059473
0.958181 0.057111 0.959881 0.059533
0.958200 0.057170 0.959904 0.059593
0.958219 0.057229 0.959926 0.059654
0.958238 0.057288 0.959949 0.059714
0.958257 0.057347 0.959972 0.059774
0.958276 0.057406 0.959994 0.059834
0.958296 0.057465 0.960017 0.059894
0.958315 0.057524 0.960040 0.059954
0.958334 0.057583 0.960062 0.060014
0.958353 0.057642 0.960085 0.060074
0.958373 0.057701 0.960108 0.060134
0.958392 0.057759 0.960131 0.060194
0.958411 0.057818 0.960154 0.060254
0.958430 0.057877 0.960176 0.060314
0.958450 0.057936 0.960199 0.060374
0.958469 0.057994 0.960222 0.060434
0.958489 0.058053 0.960245 0.060493
0.958508 0.058112 0.960268 0.060553
0.958527 0.058170 0.960291 0.060613
0.958547 0.058229 0.960314 0.060672
0.958566 0.058287 0.960337 0.060732
0.958586 0.058346 0.960360 0.060791
0.958605 0.058404 0.960383 0.060851
0.958625 0.058463 0.960406 0.060910
0.958644 0.058521 0.960429 0.060970
0.958664 0.058579 0.960452 0.061029
0.958684 0.058638 0.960475 0.061089
0.958703 0.058696 0.960498 0.061148
0.958723 0.058754 0.960522 0.061207
0.958743 0.058812 0.960545 0.061267
0.958762 0.058871 0.960568 0.061326
0.958782 0.058929 0.960591 0.061385
0.958802 0.058987 0.960614 0.061444
0.958821 0.059045 0.960638 0.061503
0.958841 0.059103 0.960661 0.061562
0.958861 0.059161 0.960684 0.061621
0.958881 0.059219 0.960708 0.061680
0.958901 0.059277 0.960731 0.061739
0.958920 0.059335 0.960754 0.061798
0.958940 0.059393 0.960778 0.061857
0.958960 0.059451 0.960801 0.061916
0.958980 0.059509 0.960825 0.061975
0.959000 0.059566 0.960848 0.062033
0.959020 0.059624 0.960872 0.062092
0.959040 0.059682 0.960895 0.062151
0.959060 0.059740 0.960919 0.062209
0.959080 0.059797 0.960942 0.062268
0.959100 0.059855 0.960966 0.062327
0.959120 0.059913 0.960989 0.062385
0.959140 0.059970 0.961013 0.062444
0.959160 0.060028 0.961037 0.062502
0.959180 0.060085 0.961060 0.062560
0.959200 0.060143 0.961084 0.062619
0.959220 0.060200 0.961108 0.062677
0.959241 0.060258 0.961131 0.062735
0.959261 0.060315 0.961155 0.062794
0.959281 0.060372 0.961179 0.062852
0.959301 0.060430 0.961203 0.062910
0.959321 0.060487 0.961226 0.062968
0.959342 0.060544 0.961250 0.063026
0.959362 0.060601 0.961274 0.063084
0.959382 0.060658 0.961298 0.063143
0.959403 0.060716 0.961322 0.063200
0.959423 0.060773 0.961346 0.063258
0.959443 0.060830 0.961370 0.063316
0.959464 0.060887 0.961394 0.063374
0.959484 0.060944 0.961418 0.063432
0.959505 0.061001 0.961442 0.063490
0.959525 0.061058 0.961466 0.063548
0.959546 0.061115 0.961490 0.063605
0.959566 0.061172 0.961514 0.063663
0.959587 0.061228 0.961538 0.063721
0.959607 0.061285 0.961562 0.063778
0.959628 0.061342 0.961586 0.063836
0.959648 0.061399 0.961610 0.063893
0.959669 0.061455 0.961634 0.063951
0.959689 0.061512 0.961659 0.064008
0.959710 0.061569 0.961683 0.064066
0.959731 0.061625 0.961707 0.064123
0.959751 0.061682 0.961731 0.064180
0.959772 0.061738 0.961756 0.064238
0.959793 0.061795 0.961780 0.064295
0.959813 0.061851 0.961804 0.064352
0.959834 0.061908 0.961829 0.064409
0.959855 0.061964 0.961853 0.064466
0.959876 0.062021 0.961877 0.064523
0.959897 0.062077 0.961902 0.064581
0.959917 0.062133 0.961926 0.064638
0.959938 0.062190 0.961951 0.064695
0.959959 0.062246 0.961975 0.064751
0.959980 0.062302 0.962000 0.064808
0.960001 0.062358 0.962024 0.064865
0.960022 0.062414 0.962049 0.064922
0.960043 0.062470 0.962073 0.064979
0.960064 0.062526 0.962098 0.065035
0.960085 0.062582 0.962122 0.065092
0.960106 0.062638 0.962147 0.065149
0.960127 0.062694 0.962171 0.065205
0.960148 0.062750 0.962196 0.065262
0.960169 0.062806 0.962221 0.065319
0.960190 0.062862 0.962245 0.065375
0.960211 0.062918 0.962270 0.065432
0.960232 0.062974 0.962295 0.065488
0.960253 0.063029 0.962320 0.065544
0.960274 0.063085 0.962344 0.065601
0.960296 0.063141 0.962369 0.065657
0.960317 0.063196 0.962394 0.065713
0.960338 0.063252 0.962419 0.065769
0.960359 0.063308 0.962444 0.065826
0.960381 0.063363 0.962469 0.065882
0.960402 0.063419 0.962494 0.065938
0.960423 0.063474 0.962518 0.065994
0.960445 0.063530 0.962543 0.066050
0.960466 0.063585 0.962568 0.066106
0.960487 0.063640 0.962593 0.066162
0.960509 0.063696 0.962618 0.066218
0.960530 0.063751 0.962643 0.066273
0.960551 0.063806 0.962668 0.066329
0.960573 0.063862 0.962693 0.066385
0.960594 0.063917 0.962718 0.066441
0.960616 0.063972 0.962744 0.066496
0.960637 0.064027 0.962769 0.066552
0.960659 0.064082 0.962794 0.066608
0.960680 0.064137 0.962819 0.066663
0.960702 0.064192 0.962844 0.066719
0.960724 0.064247 0.962869 0.066774
0.960745 0.064302 0.962895 0.066830
0.960767 0.064357 0.962920 0.066885
0.960788 0.064412 0.962945 0.066941
0.960810 0.064467 0.962970 0.066996
0.960832 0.064522 0.962996 0.067051
0.960853 0.064576 0.963021 0.067106
0.960875 0.064631 0.963046 0.067162
0.960897 0.064686 0.963072 0.067217
0.960919 0.064740 0.963097 0.067272
0.960940 0.064795 0.963122 0.067327
0.960962 0.064850 0.963148 0.067382
0.960984 0.064904 0.963173 0.067437
0.961006 0.064959 0.963199 0.067492
0.961028 0.065013 0.963224 0.067547
0.961050 0.065068 0.963250 0.067602
0.961071 0.065122 0.963275 0.067657
0.961093 0.065177 0.963301 0.067711
0.961115 0.065231 0.963326 0.067766
0.961137 0.065285 0.963352 0.067821
0.961159 0.065339 0.963378 0.067875
0.961181 0.065394 0.963403 0.067930
0.961203 0.065448 0.963429 0.067985
0.961225 0.065502 0.963454 0.068039
0.961247 0.065556 0.963480 0.068094
0.961269 0.065610 0.963506 0.068148
0.961291 0.065664 0.963532 0.068203
0.961314 0.065718 0.963557 0.068257
0.961336 0.065772 0.963583 0.068311
0.961358 0.065826 0.963609 0.068366
0.961380 0.065880 0.963635 0.068420
0.961402 0.065934 0.963660 0.068474
0.961424 0.065988 0.963686 0.068528
0.961447 0.066042 0.963712 0.068582
0.961469 0.066096 0.963738 0.068636
0.961491 0.066149 0.963764 0.068690
0.961513 0.066203 0.963790 0.068744
0.961536 0.066257 0.963816 0.068798
0.961558 0.066310 0.963842 0.068852
0.961580 0.066364 0.963868 0.068906
0.961603 0.066418 0.963894 0.068960
0.961625 0.066471 0.963920 0.069014
0.961648 0.066525 0.963946 0.069068
0.961670 0.066578 0.963972 0.069121
0.961692 0.066631 0.963998 0.069175
0.961715 0.066685 0.964024 0.069229
0.961737 0.066738 0.964050 0.069282
0.961760 0.066791 0.964076 0.069336
0.961782 0.066845 0.964102 0.069389
0.961805 0.066898 0.964129 0.069443
0.961827 0.066951 0.964155 0.069496
0.961850 0.067004 0.964181 0.069550
0.961873 0.067057 0.964207 0.069603
0.961895 0.067110 0.964233 0.069656
0.961918 0.067164 0.964260 0.069709
0.961940 0.067217 0.964286 0.069763
0.961963 0.067270 0.964312 0.069816
0.961986 0.067322 0.964339 0.069869
0.962008 0.067375 0.964365 0.069922
0.962031 0.067428 0.964391 0.069975
0.962054 0.067481 0.964418 0.070028
0.962077 0.067534 0.964444 0.070081
0.962099 0.067587 0.964470 0.070134
0.962122 0.067639 0.964497 0.070187
0.962145 0.067692 0.964523 0.070240
0.962168 0.067745 0.964550 0.070292
0.962191 0.067797 0.964576 0.070345
0.962214 0.067850 0.964603 0.070398
0.962237 0.067902 0.964629 0.070450
0.962259 0.067955 0.964656 0.070503
0.962282 0.068007 0.964683 0.070556
0.962305 0.068060 0.964709 0.070608
0.962328 0.068112 0.964736 0.070661
0.962351 0.068164 0.964762 0.070713
0.962374 0.068217 0.964789 0.070765
0.962397 0.068269 0.964816 0.070818
0.962420 0.068321 0.964842 0.070870
0.962443 0.068373 0.964869 0.070922
0.962467 0.068426 0.964896 0.070975
0.962490 0.068478 0.964923 0.071027
0.962513 0.068530 0.964949 0.071079
0.962536 0.068582 0.964976 0.071131
0.962559 0.068634 0.965003 0.071183
0.962582 0.068686 0.965030 0.071235
0.962605 0.068738 0.965057 0.071287
0.962629 0.068790 0.965083 0.071339
0.962652 0.068842 0.965110 0.071391
0.962675 0.068893 0.965137 0.071443
0.962698 0.068945 0.965164 0.071495
0.962722 0.068997 0.965191 0.071546
0.962745 0.069049 0.965218 0.071598
0.962768 0.069100 0.965245 0.071650
0.962792 0.069152 0.965272 0.071701
0.962815 0.069204 0.965299 0.071753
0.962838 0.069255 0.965326 0.071804
0.962862 0.069307 0.965353 0.071856
0.962885 0.069358 0.965380 0.071907
0.962909 0.069410 0.965407 0.071959
0.962932 0.069461 0.965434 0.072010
0.962956 0.069512 0.965461 0.072061
0.962979 0.069564 0.965488 0.072113
0.963003 0.069615 0.965516 0.072164
0.963026 0.069666 0.965543 0.072215
0.963050 0.069717 0.965570 0.072266
0.963073 0.069769 0.965597 0.072317
0.963097 0.069820 0.965624 0.072368
0.963121 0.069871 0.965652 0.072419
0.963144 0.069922 0.965679 0.072470
0.963168 0.069973 0.965706 0.072521
0.963191 0.070024 0.965733 0.072572
0.963215 0.070075 0.965761 0.072623
0.963239 0.070126 0.965788 0.072674
0.963263 0.070177 0.965815 0.072725
0.963286 0.070228 0.965843 0.072775
0.963310 0.070278 0.965870 0.072826
0.963334 0.070329 0.965898 0.072877
0.963358 0.070380 0.965925 0.072927
0.963381 0.070431 0.965953 0.072978
0.963405 0.070481 0.965980 0.073028
0.963429 0.070532 0.966007 0.073079
0.963453 0.070582 0.966035 0.073129
0.963477 0.070633 0.966062 0.073180
0.963501 0.070683 0.966090 0.073230
0.963525 0.070734 0.966118 0.073280
0.963549 0.070784 0.966145 0.073330
0.963573 0.070835 0.966173 0.073381
0.963597 0.070885 0.966200 0.073431
0.963621 0.070935 0.966228 0.073481
0.963645 0.070986 0.966256 0.073531
0.963669 0.071036 0.966283 0.073581
0.963693 0.071086 0.966311 0.073631
0.963717 0.071136 0.966339 0.073681
0.963741 0.071186 0.966366 0.073731
0.963765 0.071236 0.966394 0.073780
0.963789 0.071286 0.966422 0.073830
0.963813 0.071336 0.966450 0.073880
0.963837 0.071386 0.966477 0.073930
0.963862 0.071436 0.966505 0.073979
0.963886 0.071486 0.966533 0.074029
0.963910 0.071536 0.966561 0.074078
0.963934 0.071586 0.966589 0.074128
0.963959 0.071635 0.966617 0.074177
0.963983 0.071685 0.966645 0.074227
0.964007 0.071735 0.966672 0.074276
0.964031 0.071784 0.966700 0.074326
0.964056 0.071834 0.966728 0.074375
0.964080 0.071884 0.966756 0.074424
0.964104 0.071933 0.966784 0.074473
0.964129 0.071983 0.966812 0.074523
0.964153 0.072032 0.966840 0.074572
0.964178 0.072082 0.966868 0.074621
0.964202 0.072131 0.966896 0.074670
0.964227 0.072180 0.966924 0.074719
0.964251 0.072230 0.966953 0.074768
0.964276 0.072279 0.966981 0.074817
0.964300 0.072328 0.967009 0.074865
0.964325 0.072377 0.967037 0.074914
0.964349 0.072426 0.967065 0.074963
0.964374 0.072475 0.967093 0.075012
0.964398 0.072524 0.967121 0.075060
0.964423 0.072573 0.967150 0.075109
0.964447 0.072622 0.967178 0.075158
0.964472 0.072671 0.967206 0.075206
0.964497 0.072720 0.967234 0.075255
0.964521 0.072769 0.967263 0.075303
0.964546 0.072818 0.967291 0.075352
0.964571 0.072867 0.967319 0.075400
0.964596 0.072915 0.967348 0.075448
0.964620 0.072964 0.967376 0.075497
0.964645 0.073013 0.967404 0.075545
0.964670 0.073061 0.967433 0.075593
0.964695 0.073110 0.967461 0.075641
0.964720 0.073159 0.967489 0.075689
0.964744 0.073207 0.967518 0.075737
0.964769 0.073256 0.967546 0.075785
0.964794 0.073304 0.967575 0.075833
0.964819 0.073352 0.967603 0.075881
0.964844 0.073401 0.967632 0.075929
0.964869 0.073449 0.967660 0.075977
0.964894 0.073497 0.967689 0.076024
0.964919 0.073545 0.967717 0.076072
0.964944 0.073594 0.967746 0.076120
0.964969 0.073642 0.967775 0.076168
0.964994 0.073690 0.967803 0.076215
0.965019 0.073738 0.967832 0.076263
0.965044 0.073786 0.967860 0.076310
0.965069 0.073834 0.967889 0.076358
0.965094 0.073882 0.967918 0.076405
0.965119 0.073930 0.967947 0.076452
0.965144 0.073978 0.967975 0.076500
0.965169 0.074025 0.968004 0.076547
0.965194 0.074073 0.968033 0.076594
0.965220 0.074121 0.968061 0.076641
0.965245 0.074169 0.968090 0.076689
0.965270 0.074216 0.968119 0.076736
0.965295 0.074264 0.968148 0.076783
0.965321 0.074312 0.968177 0.076830
0.965346 0.074359 0.968205 0.076877
0.965371 0.074407 0.968234 0.076924
0.965396 0.074454 0.968263 0.076970
0.965422 0.074501 0.968292 0.077017
0.965447 0.074549 0.968321 0.077064
0.965472 0.074596 0.968350 0.077111
0.965498 0.074643 0.968379 0.077157
0.965523 0.074691 0.968408 0.077204
0.965549 0.074738 0.968437 0.077251
0.965574 0.074785 0.968466 0.077297
0.965599 0.074832 0.968495 0.077344
0.965625 0.074879 0.968524 0.077390
0.965650 0.074926 0.968553 0.077436
0.965676 0.074973 0.968582 0.077483
0.965701 0.075020 0.968611 0.077529
0.965727 0.075067 0.968640 0.077575
0.965752 0.075114 0.968669 0.077622
0.965778 0.075161 0.968698 0.077668
0.965804 0.075208 0.968727 0.077714
0.965829 0.075255 0.968757 0.077760
0.965855 0.075301 0.968786 0.077806
0.965881 0.075348 0.968815 0.077852
0.965906 0.075395 0.968844 0.077898
0.965932 0.075441 0.968873 0.077944
0.965958 0.075488 0.968903 0.077990
0.965983 0.075534 0.968932 0.078036
0.966009 0.075581 0.968961 0.078081
0.966035 0.075627 0.968990 0.078127
0.966060 0.075674 0.969020 0.078173
0.966086 0.075720 0.969049 0.078218
0.966112 0.075766 0.969078 0.078264
0.966138 0.075813 0.969108 0.078309
0.966164 0.075859 0.969137 0.078355
0.966190 0.075905 0.969167 0.078400
0.966215 0.075951 0.969196 0.078446
0.966241 0.075997 0.969225 0.078491
0.966267 0.076043 0.969255 0.078536
0.966293 0.076089 0.969284 0.078582
0.966319 0.076135 0.969314 0.078627
0.966345 0.076181 0.969343 0.078672
0.966371 0.076227 0.969373 0.078717
0.966397 0.076273 0.969402 0.078762
0.966423 0.076319 0.969432 0.078807
0.966449 0.076365 0.969461 0.078852
0.966475 0.076411 0.969491 0.078897
0.966501 0.076456 0.969520 0.078942
0.966527 0.076502 0.969550 0.078987
0.966553 0.076548 0.969580 0.079031
0.966579 0.076593 0.969609 0.079076
0.966605 0.076639 0.969639 0.079121
0.966632 0.076684 0.969669 0.079166
0.966658 0.076730 0.969698 0.079210
0.966684 0.076775 0.969728 0.079255
0.966710 0.076820 0.969758 0.079299
0.966736 0.076866 0.969787 0.079344
0.966763 0.076911 0.969817 0.079388
0.966789 0.076956 0.969847 0.079432
0.966815 0.077001 0.969877 0.079477
0.966841 0.077047 0.969906 0.079521
0.966868 0.077092 0.969936 0.079565
0.966894 0.077137 0.969966 0.079609
0.966920 0.077182 0.969996 0.079653
0.966947 0.077227 0.970026 0.079698
0.966973 0.077272 0.970055 0.079742
0.966999 0.077317 0.970085 0.079786
0.967026 0.077362 0.970115 0.079829
0.967052 0.077406 0.970145 0.079873
0.967079 0.077451 0.970175 0.079917
0.967105 0.077496 0.970205 0.079961
0.967131 0.077541 0.970235 0.080005
0.967158 0.077585 0.970265 0.080048
0.967184 0.077630 0.970295 0.080092
0.967211 0.077674 0.970325 0.080136
0.967238 0.077719 0.970355 0.080179
0.967264 0.077764 0.970385 0.080223
0.967291 0.077808 0.970415 0.080266
0.967317 0.077852 0.970445 0.080310
0.967344 0.077897 0.970475 0.080353
0.967370 0.077941 0.970505 0.080396
0.967397 0.077985 0.970535 0.080440
0.967424 0.078030 0.970565 0.080483
0.967450 0.078074 0.970596 0.080526
0.967477 0.078118 0.970626 0.080569
0.967504 0.078162 0.970656 0.080612
0.967530 0.078206 0.970686 0.080655
0.967557 0.078250 0.970716 0.080698
0.967584 0.078294 0.970746 0.080741
0.967611 0.078338 0.970777 0.080784
0.967638 0.078382 0.970807 0.080827
0.967664 0.078426 0.970837 0.080870
0.967691 0.078470 0.970867 0.080913
